SID,Year,Mon,Day,Temperature,GT,MaxTemp,MinTemp
50136,1960,5,26,10.8,13.6,18,4.4
50136,1960,5,27,13.2,14.7,21.4,3.2
50136,1960,5,28,11.5,10.7,21.7,3
50136,1960,5,29,7,NA,14.2,3.8
50136,1960,5,30,8.8,11.4,19.2,1.9
50136,1960,5,31,10.4,12.2,19.8,3.7
50136,1960,6,1,11,13.1,19.8,2.5
50136,1960,6,2,10.6,13.2,18.7,3.8
50136,1960,6,3,12,12.4,20.2,2.7
50136,1960,6,4,13.5,14.1,23,2.5
50136,1960,6,5,14,17.1,21.8,2.3
50136,1960,6,6,13,15.8,21.9,3.2
50136,1960,6,7,16.3,18.2,24.2,5.1
50136,1960,6,8,16.7,19.5,27.7,2.8
50136,1960,6,9,17.7,19.4,28.7,4.3
50136,1960,6,10,16.5,16.8,26.9,5.4
50136,1960,6,11,18.6,20.4,28.7,5.3
50136,1960,6,12,16.5,20.5,27.6,6.3
50136,1960,6,13,16.2,19,25.5,8.6
50136,1960,6,14,17.2,19.9,27.9,8.8
50136,1960,6,15,14.8,16.8,19.7,10.8
50136,1960,6,16,17.8,20.5,26.3,9.4
50136,1960,6,17,17.3,21.9,23.5,8.7
50136,1960,6,18,15.7,19.6,24.2,4.2
50136,1960,6,19,15,17,23.8,7.4
50136,1960,6,20,15.1,19.1,22.5,11.8
50136,1960,6,21,14.4,18.7,22.2,8
50136,1960,6,22,14,19,21.2,5.8
50136,1960,6,23,15.5,21.7,21.8,5.5
50136,1960,6,24,16.4,22,24.7,8.4
50136,1960,6,25,16.2,19.8,27.4,7.2
50136,1960,6,26,18.8,21.5,28.4,10.3
50136,1960,6,27,21.3,23.4,29.8,10.8
50136,1960,6,28,21.6,25.2,33.2,8.8
50136,1960,6,29,20.1,23.9,27.9,12.5
50136,1960,6,30,19.4,20.8,24.7,14.7
50136,1960,7,1,12.9,15,20.9,5.7
50136,1960,7,2,11.8,15.7,21.4,1.2
50136,1960,7,3,12,13.1,19.4,10.5
50136,1960,7,4,15.6,18,22.1,9.1
50136,1960,7,5,18,22.8,25.6,10.7
50136,1960,7,6,19.6,22.2,26.9,14.4
50136,1960,7,7,18.7,20.2,24.2,14.1
50136,1960,7,8,19.1,23,25.4,12.7
50136,1960,7,9,18.4,20,24.3,13
50136,1960,7,10,20.2,25.7,27.4,14.1
50136,1960,7,11,20.6,27.9,30.5,11.2
50136,1960,7,12,21.6,27,31.3,10.7
50136,1960,7,13,21.1,24.4,27.9,14.7
50136,1960,7,14,22.2,24.4,29.8,17.4
50136,1960,7,15,21.6,26.6,31.5,10.3
50136,1960,7,16,22.3,24.4,27.1,19.7
50136,1960,7,17,20.8,24.4,26.7,14.4
50136,1960,7,18,18.3,20.4,22.8,14.4
50136,1960,7,19,20.8,21.6,26.2,16.1
50136,1960,7,20,15.7,18.4,23.4,7.3
50136,1960,7,21,17.7,20.4,25.7,8
50136,1960,7,22,17.2,20.7,26.2,6.4
50136,1960,7,23,19.6,23.3,28.1,9.6
50136,1960,7,24,19,21.6,29.5,9.3
50136,1960,7,25,20.5,23.8,29.3,9.7
50136,1960,7,26,18.8,21.3,23.4,16.4
50136,1960,7,27,19,22.8,27.1,12.6
50136,1960,7,28,20.9,24.3,30.9,13.2
50136,1960,7,29,23.2,26.1,31.9,12.7
50136,1960,7,30,21.9,25.8,30.9,13.2
50136,1960,7,31,19.2,20.5,23.4,16.6
50136,1960,8,1,19.1,21.8,27.4,12.2
50136,1960,8,2,19.4,23,29.2,11.9
50136,1960,8,3,19.5,24.4,26.2,13.8
50136,1960,8,4,17.1,22,22.6,12.7
50136,1960,8,5,18.7,22.4,26.3,11.4
50136,1960,8,6,18.4,19.6,23.5,11.7
50136,1960,8,7,16.5,21.4,21.9,11.8
50136,1960,8,8,15,16.8,22.7,8.6
50136,1960,8,9,13.8,16.1,18.9,7.6
50136,1960,8,10,14,17.1,23.1,4.7
50136,1960,8,11,11.1,13,22.1,4.7
50136,1960,8,12,14.4,18.8,27.1,4.5
50136,1960,8,13,19.7,22.7,27.2,12.5
50136,1960,8,14,21.2,24.3,31.7,11.4
50136,1960,8,15,17.3,20.7,27.4,12.6
50136,1960,8,16,17,20.6,24.8,11.1
50136,1960,8,17,17.6,19.5,21.8,14.8
50136,1960,8,18,20.8,23.5,28.2,15.3
50136,1960,8,19,21.2,22.2,27.8,15.5
50136,1960,8,20,20.3,20.6,23.7,18.9
50136,1960,8,21,15.1,19,23.1,10.4
50136,1960,8,22,13.8,17.5,21.7,9.2
50136,1960,8,23,14.5,16.6,20.7,10.6
50136,1960,8,24,13.1,15.2,20.5,6.2
50136,1960,8,25,11.8,12.4,17.4,8.6
50136,1960,8,26,9.4,13.2,21.2,2
50136,1960,8,27,12.2,15.6,23.7,4.7
50136,1960,8,28,15.2,18,26,5.8
50136,1960,8,29,16.3,18.1,23.6,10.3
50136,1960,8,30,11.7,14.2,21,5.2
50136,1960,8,31,13,13.8,22.2,5.1
50136,1960,9,1,10.1,13.8,21.2,0.5
50136,1960,9,2,8.2,8.6,10.9,4.5
50136,1960,9,3,11.1,12.4,13.5,8.7
50136,1960,9,4,11.1,11.3,15.6,8.8
50136,1960,9,5,9.9,12.3,19,2.5
50136,1960,9,6,12.8,13.7,15.6,8.3
50136,1960,9,7,12.8,14.7,17.4,9.5
50136,1960,9,8,12.9,15.8,17.9,10.3
50136,1960,9,9,12.4,15.3,18,6.3
50136,1960,9,10,11.6,13.5,17.4,6
50136,1960,9,11,8.7,11.9,17.8,2.3
50136,1960,9,12,7.3,8.6,17.7,1.6
50136,1960,9,13,7.2,8.6,17.7,-2
50136,1960,9,14,8.8,10.4,17.9,1.2
50136,1960,9,15,4.3,4.7,11.3,-1.7
50136,1960,9,16,6,7.5,14.6,-1.6
50136,1960,9,17,6.7,8.5,14.2,2.2
50136,1960,9,18,11.3,12.6,21.8,2.5
50136,1960,9,19,10.3,11.5,17.7,5.1
50136,1960,9,20,7.4,9,15,-1.3
50136,1960,9,21,6.7,8.4,13.2,2.1
50136,1960,9,22,3.6,4.4,13.5,-6.8
50136,1960,9,23,5.6,6,11.4,-2.1
50136,1960,9,24,3.3,3.5,9.9,-1.3
50136,1960,9,25,-0.2,6,12.3,-9
50136,1960,9,26,2.4,4.1,15.6,-8.2
50136,1960,9,27,1.8,3.1,13.5,-8.2
50136,1960,9,28,3.9,4.8,17,-5.6
50136,1960,9,29,4.8,5.5,16.7,-5.7
50136,1960,9,30,0.1,0.4,8.4,-8.2
50136,1960,10,1,-3.4,-1,4.7,-11.6
50136,1960,10,2,-4.2,-2.1,10.2,-14.1
50136,1960,10,3,2.3,2.3,12.6,-8.5
50136,1960,10,4,4,3.8,13.7,-3.5
50136,1960,10,5,3.6,3.5,17.7,-9.2
50136,1960,10,6,4.8,4.5,19.8,-6.1
50136,1960,10,7,2.4,1.3,13.4,-6
50136,1960,10,8,-1.1,-0.3,7.2,-7.7
50136,1960,10,9,-0.9,0.9,8.2,-8.6
50136,1960,10,10,-1.3,0.5,13.2,-11.9
50136,1960,10,11,2.2,1.1,17.3,-8.9
50136,1960,10,12,6.4,4.3,10.2,1.9
50136,1960,10,13,-5,-3.1,2.6,-12.4
50136,1960,10,14,-9.1,-6.7,-3.2,-17.4
50136,1960,10,15,-6.4,-7,-1.5,-11.6
50136,1960,10,16,-6.7,-7.4,-1.2,-17.2
50136,1960,10,17,-8.4,-11.5,-3.5,-17.2
50136,1960,10,18,-18.4,-19.9,-6.3,-28.5
50136,1960,10,19,-15.1,-11.2,-5.9,-26.2
50136,1960,10,20,-4.8,-5.6,0.3,-10.1
50136,1960,10,21,-6.4,-9.8,1.4,-19.3
50136,1960,10,22,-3.6,-7.9,3.4,-10.2
50136,1960,10,23,-12.8,-15.8,-1.1,-23
50136,1960,10,24,-15.2,-15.2,-4.7,-24.5
50136,1960,10,25,-10.2,-10.9,-1.7,-18.2
50136,1960,10,26,-9,-10.6,-0.2,-14.9
50136,1960,10,27,-13.6,-14.5,-3.8,-23.2
50136,1960,10,28,-12.6,-14,-2.5,-20.1
50136,1960,10,29,-7.6,-7.5,-3.1,-15.9
50136,1960,10,30,-2.4,-2.9,0.1,-5.2
50136,1960,10,31,-2.4,-3.7,-1.1,-3.9
50136,1960,11,1,-1.8,-1.8,0.2,-4.1
50136,1960,11,2,-0.2,-1.6,3.8,-3.7
50136,1960,11,3,-0.6,-1,0.8,-1.8
50136,1960,11,4,-3.6,-4.4,-0.9,-4.7
50136,1960,11,5,-4.9,-4.9,-3.3,-7.9
50136,1960,11,6,-5.6,-6.8,-0.6,-10.9
50136,1960,11,7,-16.8,-20.8,-9.7,-24.7
50136,1960,11,8,-20.6,-22.1,-8.8,-29.4
50136,1960,11,9,-18.1,-17.8,-12.3,-27.3
50136,1960,11,10,-13.6,-12.7,-10.8,-16.6
50136,1960,11,11,-21.6,-23.3,-11.3,-29.5
50136,1960,11,12,-23.3,-23.2,-15,-30.6
50136,1960,11,13,-22.8,-22.2,-13.7,-29.6
50136,1960,11,14,-21.8,-22.9,-14.6,-29
50136,1960,11,15,-20.8,-21.1,-12.7,-26.3
50136,1960,11,16,-19.4,-20.1,-13.9,-23.7
50136,1960,11,17,-16.4,-16.6,-11.9,-20.6
50136,1960,11,18,-13.1,-12.6,-10.7,-14.8
50136,1960,11,19,-21.4,-24.6,-13.2,-29.4
50136,1960,11,20,-15.5,-16.4,-11.3,-21.1
50136,1960,11,21,-18.4,-21.3,-13.3,-29.6
50136,1960,11,22,-26.8,-31,-21.1,-33.8
50136,1960,11,23,-33.1,-36.4,-23.9,-38.2
50136,1960,11,24,-36.2,-37.4,-28.1,-41.3
50136,1960,11,25,-38,-40.3,-31.6,-42.2
50136,1960,11,26,-36.3,-37.2,-30.6,-43.1
50136,1960,11,27,-34.9,-37.8,-28.7,-40.7
50136,1960,11,28,-34.6,-35.8,-28.5,-41.5
50136,1960,11,29,-31.6,-33.3,-25.7,-39.2
50136,1960,11,30,-29.7,-31.6,-25,-36
50136,1960,12,1,-32.7,-33.6,-28.2,-38.3
50136,1960,12,2,-32.9,-36.6,-23,-40.6
50136,1960,12,3,-36.5,-35.4,-30.3,-42.4
50136,1960,12,4,-39.1,-39.7,-32.1,-44.7
50136,1960,12,5,-35.5,-37.4,-27.3,-42.1
50136,1960,12,6,-23,-23.6,-17.3,-36.2
50136,1960,12,7,-16.1,-17.8,-10.3,-22.7
50136,1960,12,8,-23.8,-24.2,-19.7,-27
50136,1960,12,9,-20.7,-20.8,-18.5,-23.1
50136,1960,12,10,-22,-25.6,-15.6,-28.3
50136,1960,12,11,-19.5,-20.8,-14.3,-26.4
50136,1960,12,12,-13.8,-16.3,-8.9,-17.8
50136,1960,12,13,-14.4,-17.7,-11.6,-17.9
50136,1960,12,14,-29,-31.8,-17.1,-34.8
50136,1960,12,15,-31.3,-31.5,-25.7,-35.9
50136,1960,12,16,-25.2,-29.1,-21,-34.1
50136,1960,12,17,-24,-25.6,-18.5,-30.6
50136,1960,12,18,-20.7,-21.8,-16.8,-24.8
50136,1960,12,19,-27,-29.3,-22.1,-31.8
50136,1960,12,20,-30.4,-32.8,-22.8,-36.8
50136,1960,12,21,-34.7,-34.9,-28.6,-39
50136,1960,12,22,-36.4,-39.2,-31,-40.7
50136,1960,12,23,-32.8,-35.4,-24.6,-40.7
50136,1960,12,24,-30.6,-33.2,-24.6,-35.3
50136,1960,12,25,-36.7,-39.6,-30.8,-40.9
50136,1960,12,26,-37.9,-40.1,-32.1,-41.8
50136,1960,12,27,-35.3,-37.9,-27.2,-41.9
50136,1960,12,28,-33.3,-35,-27.6,-37.5
50136,1960,12,29,-34.1,-36.1,-26.8,-39.7
50136,1960,12,30,-34.9,-36.8,-29.2,-38
50136,1960,12,31,-33.4,NA,-25.3,-40.5
50136,1961,1,1,-31.6,-33,-29.5,-39.7
50136,1961,1,2,-31.6,-32.6,-28.9,-36
50136,1961,1,3,-33.1,-35,-28.8,-36.4
50136,1961,1,4,-37.5,-41,-28.4,-43.2
50136,1961,1,5,-40.9,-43,-34,-45.6
50136,1961,1,6,-41.3,-37,-34,-45.1
50136,1961,1,7,-43,-43.6,-34,-47
50136,1961,1,8,-37,-38.2,-27.6,-43.8
50136,1961,1,9,-42.5,-45,-34,-49.1
50136,1961,1,10,-37.1,-39.9,-30.1,-47.8
50136,1961,1,11,-35,-37.3,-28.8,-39.1
50136,1961,1,12,-37.3,-38.8,-31.5,-43.1
50136,1961,1,13,-38.3,-40.8,-31.1,-42.8
50136,1961,1,14,-39.1,-41.6,-32.6,-43.7
50136,1961,1,15,-36.1,-36.8,-23.7,-42.1
50136,1961,1,16,-39.1,-41.5,-31.8,-43.8
50136,1961,1,17,-36.2,-38.9,-29.1,-42.3
50136,1961,1,18,-34.6,-37.4,-23.2,-41.4
50136,1961,1,19,-32.3,-34.5,-24.1,-38.9
50136,1961,1,20,-28,-27.5,-22.9,-34.6
50136,1961,1,21,-32.4,-34.6,-25.6,-38.9
50136,1961,1,22,-29.8,-31.2,-18.3,-38.7
50136,1961,1,23,-31,-32.1,-22.8,-37.8
50136,1961,1,24,-24,-23.8,-19.4,-29.9
50136,1961,1,25,-26.8,-32.4,-18.4,-35.6
50136,1961,1,26,-36.9,-38,-28.5,-43
50136,1961,1,27,-35.8,-37.3,-26.3,-41.6
50136,1961,1,28,-34.4,-36.4,-27.1,-39.7
50136,1961,1,29,-26.8,-28.3,-18.3,-35.1
50136,1961,1,30,-22.2,-25.6,-14.3,-30.6
50136,1961,1,31,-17.2,-21.8,-6,-28
50136,1961,2,1,-16.6,-19.6,-5.9,-24.1
50136,1961,2,2,-23,-25.2,-14.8,-30
50136,1961,2,3,-19.8,-20.2,-13.5,-23.7
50136,1961,2,4,-26.8,-29.6,-18,-33
50136,1961,2,5,-28.5,-32.2,-17.5,-36
50136,1961,2,6,-29.6,-31.8,-19.1,-36.4
50136,1961,2,7,-30.2,-32.7,-19.7,-37.1
50136,1961,2,8,-24.1,-26.4,-15.8,-32.4
50136,1961,2,9,-27.5,-31.8,-20.6,-34.6
50136,1961,2,10,-30.4,-33.6,-19.2,-37.3
50136,1961,2,11,-30.8,-33.5,-18.8,-37.9
50136,1961,2,12,-33.8,-36.4,-24.4,-42
50136,1961,2,13,-27.1,-30.9,-17.5,-38.2
50136,1961,2,14,-29,-30.5,-18.2,-35
50136,1961,2,15,-26.8,-28.8,-17.4,-39.1
50136,1961,2,16,-22.7,-25,-11.3,-29.5
50136,1961,2,17,-24.3,-26.9,-11.5,-33.7
50136,1961,2,18,-26.8,-29.5,-11.5,-35.6
50136,1961,2,19,-26.2,-27.1,-13.2,-34.3
50136,1961,2,20,-24.7,-27.2,-11.3,-34.5
50136,1961,2,21,-26,-28.7,-10.4,-36.7
50136,1961,2,22,-24.1,-26.4,-11.2,-33.9
50136,1961,2,23,-21.2,-25,-6.5,-31.5
50136,1961,2,24,-22.9,-26.2,-8.1,-33.8
50136,1961,2,25,-24,-26.4,-11.2,-34.9
50136,1961,2,26,-19.6,-20.2,-8.3,-30.6
50136,1961,2,27,-14.8,-15,-7,-19.4
50136,1961,2,28,-18.8,-20.2,-9,-31.2
50136,1961,3,1,-15.8,-18.6,-8.8,-22.2
50136,1961,3,2,-22.7,-25.8,-6.1,-33.4
50136,1961,3,3,-22.4,-25.7,-7.6,-34.3
50136,1961,3,4,-20,-22.5,-4.9,-32.9
50136,1961,3,5,-20.3,-21.4,-8.8,-32.2
50136,1961,3,6,-16.7,-17.3,-10.8,-22.2
50136,1961,3,7,-25.4,-28.2,-11.9,-36.6
50136,1961,3,8,-21.2,-22.7,-5.5,-32.5
50136,1961,3,9,-19,-20.2,-2.9,-31.5
50136,1961,3,10,-17,-19.2,-1.3,-28.4
50136,1961,3,11,-15,-17.9,0.9,-27.2
50136,1961,3,12,-16.1,-18.1,-2.4,-26.6
50136,1961,3,13,-15.6,-21.8,-1.8,-28.8
50136,1961,3,14,-14.7,-16.8,0.6,-28.3
50136,1961,3,15,-10.4,-13.1,4.4,-22.1
50136,1961,3,16,-10.6,-12.5,1.7,-21.8
50136,1961,3,17,-5.5,-7.8,-1.4,-11.6
50136,1961,3,18,-9.2,-11.2,-0.5,-21.6
50136,1961,3,19,-6.8,-9.2,1.8,-18.8
50136,1961,3,20,-8.8,-11.8,0.1,-19.9
50136,1961,3,21,-9,-10.2,-0.9,-17.5
50136,1961,3,22,-8.9,-10.1,-1.6,-20.6
50136,1961,3,23,-13.3,-11.8,-4.3,-16.1
50136,1961,3,24,-17.4,NA,-10.1,-30
50136,1961,3,25,-18.3,-18.8,-5.4,-27.6
50136,1961,3,26,-15.9,-16.5,-4.1,-29.9
50136,1961,3,27,-9.6,-10.6,-0.3,-19.4
50136,1961,3,28,-8.9,-10.4,-1.1,-14.6
50136,1961,3,29,-11.8,-11,-1.7,-23.6
50136,1961,3,30,-0.6,-5.4,2.9,-8.3
50136,1961,3,31,-2.9,-4.2,3.7,-10.4
50136,1961,4,1,-4.6,-6.4,5.7,-16.6
50136,1961,4,2,-1.2,-2,2.6,-6
50136,1961,4,3,-3.4,-3,-0.5,-6
50136,1961,4,4,-10.1,-11.8,-5,-17.7
50136,1961,4,5,-12.1,-13.3,-4.6,-23.5
50136,1961,4,6,-13,-13.9,-4.1,-22.5
50136,1961,4,7,-13,-14.9,-2.2,-25.6
50136,1961,4,8,-8.3,-10,0.8,-19.9
50136,1961,4,9,-6.9,-6.5,2.7,-15
50136,1961,4,10,-1,-0.6,2.7,-5
50136,1961,4,11,-3,NA,3,-9
50136,1961,4,12,-3.2,-5.4,1.6,-9.6
50136,1961,4,13,-4.2,-6.2,0.5,-8.6
50136,1961,4,14,-5.5,-6.7,2.3,-14.8
50136,1961,4,15,-4.4,-4.6,0.3,-9.7
50136,1961,4,16,-2.9,-5.5,4.4,-11.3
50136,1961,4,17,-2.4,-4.5,8.4,-14.4
50136,1961,4,18,1.8,-1.9,12.6,-6.7
50136,1961,4,19,2.6,-0.2,10.1,-4.3
50136,1961,4,20,2.6,3.5,6.8,-0.1
50136,1961,4,21,2.2,1.6,9.2,-4.9
50136,1961,4,22,3.6,4.2,8.4,-3.1
50136,1961,4,23,3.6,4.2,10.2,-3.4
50136,1961,4,24,6.7,5.9,18.9,-7.4
50136,1961,4,25,9.3,8.3,22,-5.3
50136,1961,4,26,1.7,2.6,17.8,-2.3
50136,1961,4,27,1.2,2.5,8.5,-7.7
50136,1961,4,28,2,3.2,8.9,-4.3
50136,1961,4,29,3.3,3.3,6.7,0.2
50136,1961,4,30,0.3,-0.2,5,-3.6
50136,1961,5,1,1.5,3,5.2,-1.8
50136,1961,5,2,1,3,7.4,-2.5
50136,1961,5,3,1.6,4,10.8,-10
50136,1961,5,4,6.4,8.4,15.2,-3.9
50136,1961,5,5,9.8,8.9,16.6,1.5
50136,1961,5,6,7,8.2,15.2,-1.1
50136,1961,5,7,5.2,6.6,8.8,2.5
50136,1961,5,8,8,9.5,15.5,-0.2
50136,1961,5,9,8.4,10.5,17.3,-2.9
50136,1961,5,10,7.7,9.2,14.8,-4
50136,1961,5,11,5.8,9.4,11.4,3.5
50136,1961,5,12,2.2,3.3,9.8,-3.7
50136,1961,5,13,0.5,1,3.2,-3.3
50136,1961,5,14,NA,NA,9.8,0.6
50136,1961,5,15,8.8,10,13.7,2.9
50136,1961,5,16,7.8,7.2,14.3,-0.9
50136,1961,5,17,7.1,9.4,16.4,-6.2
50136,1961,5,18,6.3,7.2,14.5,-0.5
50136,1961,5,19,6.6,9.9,14.4,-3.6
50136,1961,5,20,9.3,11.3,18.2,-1.5
50136,1961,5,21,11.4,12.4,24.6,-3.7
50136,1961,5,22,13.7,15,21.1,7.7
50136,1961,5,23,7.2,11,15.9,-3.4
50136,1961,5,24,8.8,11.8,19.4,-3.7
50136,1961,5,25,16.4,15.8,29.8,0.9
50136,1961,5,26,9.4,10.2,22.2,7.3
50136,1961,5,27,10.2,12.5,20.7,-4.2
50136,1961,5,28,14,14.5,24.7,0.8
50136,1961,5,29,12.3,14.2,17.9,9.6
50136,1961,5,30,13.9,16,24.6,6.3
50136,1961,5,31,19.5,16.8,32.8,4.9
50136,1961,6,1,16.4,12.3,26,9.7
50136,1961,6,2,6.4,8.2,13.9,-3.4
50136,1961,6,3,NA,NA,15.1,3.1
50136,1961,6,4,14.1,14.4,26,-1.4
50136,1961,6,5,NA,NA,21.8,3.3
50136,1961,6,6,NA,NA,14.5,4.4
50136,1961,6,7,9,11.7,16,3.1
50136,1961,6,8,12.6,15.1,24.5,1.3
50136,1961,6,9,11.4,12.1,17.3,10.1
50136,1961,6,10,13.7,13.6,18.8,9.3
50136,1961,6,11,13.2,12,17.8,6
50136,1961,6,12,13.3,13.8,22.6,3.7
50136,1961,6,13,15.4,16.1,26.4,1.2
50136,1961,6,14,16.8,17.2,26.8,4.4
50136,1961,6,15,17.1,17.6,29.2,3.3
50136,1961,6,16,15.9,16.2,19.8,12.7
50136,1961,6,17,12.8,14.6,19.4,4.1
50136,1961,6,18,NA,NA,19.2,7.5
50136,1961,6,19,10.3,10.2,13.2,9.4
50136,1961,6,20,12.4,13.1,16.1,9.6
50136,1961,6,21,12.8,15.5,16.8,9.7
50136,1961,6,22,13.8,17.6,18.2,10.9
50136,1961,6,23,13.2,15.7,17.1,9.8
50136,1961,6,24,14.6,16,20.3,11.4
50136,1961,6,25,16.9,17.7,21.8,11.1
50136,1961,6,26,10.6,13.1,17.3,4
50136,1961,6,27,13,16,18.7,8.8
50136,1961,6,28,15,16.7,22.3,9.1
50136,1961,6,29,16.4,16.5,26.3,7.4
50136,1961,6,30,14.9,15.5,19.4,10.1
50136,1961,7,1,14,17.5,23.8,7.3
50136,1961,7,2,15,17,23.2,9.2
50136,1961,7,3,17.3,19.3,24.4,9.1
50136,1961,7,4,17.6,19.8,22.6,9.3
50136,1961,7,5,17.1,18.4,24.5,12.3
50136,1961,7,6,16.8,17.8,25.9,8.4
50136,1961,7,7,18.5,18.8,26.9,12.2
50136,1961,7,8,20.6,19,30.7,11.2
50136,1961,7,9,19.3,20.6,24.7,16.4
50136,1961,7,10,14.7,NA,21,7.6
50136,1961,7,11,13,15.6,21.7,2.8
50136,1961,7,12,15.8,17.8,18.8,12.6
50136,1961,7,13,15,17.1,17.8,13.4
50136,1961,7,14,15.1,16.8,18.7,13.1
50136,1961,7,15,14.8,16,18.4,10.8
50136,1961,7,16,16.4,17.6,22.3,11.9
50136,1961,7,17,12.5,13.8,17.2,8
50136,1961,7,18,17,17.7,21.7,14.3
50136,1961,7,19,19.2,20,27.2,13.8
50136,1961,7,20,19.1,19.4,27.2,10.6
50136,1961,7,21,19.5,19.6,28.4,9.9
50136,1961,7,22,19.8,22.7,29.3,13
50136,1961,7,23,19.2,23,30.5,8.6
50136,1961,7,24,NA,NA,26.8,13
50136,1961,7,25,18.8,20.8,27.6,9
50136,1961,7,26,18.9,23.5,29.2,10.5
50136,1961,7,27,17.4,21.6,28.9,8.4
50136,1961,7,28,18.7,23.3,30.5,6.8
50136,1961,7,29,20,24.4,31.7,7.4
50136,1961,7,30,21,25.5,32.2,10.1
50136,1961,7,31,19.6,21.6,28.7,8.4
50136,1961,8,1,19.4,20.2,21.8,17.6
50136,1961,8,2,19.2,21.4,23.8,16.9
50136,1961,8,3,17.6,20.2,24.6,11.2
50136,1961,8,4,17.9,19.9,24.2,12.6
50136,1961,8,5,18.5,19.4,24.3,15.5
50136,1961,8,6,18.7,20,26.1,13.1
50136,1961,8,7,17.8,19,27.9,6.4
50136,1961,8,8,18.2,19.2,29.7,7.7
50136,1961,8,9,18.4,19.7,29.8,7.8
50136,1961,8,10,18.7,21.3,27.9,10.9
50136,1961,8,11,17.1,18.2,24,10.8
50136,1961,8,12,19,21.1,22.2,16.5
50136,1961,8,13,17.7,17.3,21.5,15.4
50136,1961,8,14,15.8,17.8,23.8,9.3
50136,1961,8,15,12.8,16,25.7,1
50136,1961,8,16,14,19,26.8,3.4
50136,1961,8,17,18.2,20.1,26.5,7.2
50136,1961,8,18,17.4,17.8,22.3,12.1
50136,1961,8,19,15.7,16.3,20.7,11.3
50136,1961,8,20,13.8,15.7,20.1,9.9
50136,1961,8,21,11.7,15.2,22,3.6
50136,1961,8,22,13.2,12.6,21.5,6.3
50136,1961,8,23,15.9,16.4,22.5,9.4
50136,1961,8,24,14.6,17.4,19.3,11.6
50136,1961,8,25,13.8,18.4,18.5,9.2
50136,1961,8,26,13.7,16.6,19.3,9.4
50136,1961,8,27,11.1,11.9,18.3,4.5
50136,1961,8,28,13.5,15.6,22.2,6.6
50136,1961,8,29,11.5,13.5,21,3.6
50136,1961,8,30,13.5,16.4,17.6,11.7
50136,1961,8,31,12.3,13.9,18,7
50136,1961,9,1,11.4,12.2,19.2,7.9
50136,1961,9,2,9.6,11.5,18.8,2.9
50136,1961,9,3,9.3,10.3,16.2,6.2
50136,1961,9,4,9.2,9.7,18.7,-1
50136,1961,9,5,13.7,15.6,20.8,10.2
50136,1961,9,6,10.4,12.2,21.7,1.9
50136,1961,9,7,9.6,10.7,14.8,3.5
50136,1961,9,8,11.8,12,16.7,8.3
50136,1961,9,9,9.6,10.6,17.3,3.6
50136,1961,9,10,6.8,12.6,18.7,-1.5
50136,1961,9,11,7,9.3,13.3,-0.7
50136,1961,9,12,10.4,12.8,16.8,6.6
50136,1961,9,13,5.9,8.4,10.2,-2
50136,1961,9,14,6.4,5.6,8.6,4.9
50136,1961,9,15,7.2,7.5,11.8,3.6
50136,1961,9,16,7.5,10.5,17.7,-0.3
50136,1961,9,17,9.2,10.1,20.2,0.6
50136,1961,9,18,7.6,10.5,22.7,-2.4
50136,1961,9,19,7.6,11.1,21.6,-0.3
50136,1961,9,20,8.4,11,19.4,0.7
50136,1961,9,21,7.4,9,18.3,-1
50136,1961,9,22,10.2,11.6,16.9,1.6
50136,1961,9,23,8.8,12.1,18.4,3.1
50136,1961,9,24,6.6,9.7,19.7,-2.3
50136,1961,9,25,8.8,10.7,21.3,-1.6
50136,1961,9,26,7.5,7.2,14.3,2.1
50136,1961,9,27,7.7,10.5,12.8,3.9
50136,1961,9,28,3.7,4.2,11.5,-2.6
50136,1961,9,29,2.6,4.6,14.4,-7.4
50136,1961,9,30,4.1,4.6,16.4,-5.3
50136,1961,10,1,4.9,6.4,19.2,-5.6
50136,1961,10,2,5.9,7.4,13.2,-0.1
50136,1961,10,3,3.2,5.5,18.2,-8.1
50136,1961,10,4,10.4,10.6,22.7,1.1
50136,1961,10,5,9.8,10.8,18.7,3.3
50136,1961,10,6,4.6,4.6,14.6,-2
50136,1961,10,7,1.4,2.4,12.9,-5.1
50136,1961,10,8,1.4,4.9,12.9,-6.1
50136,1961,10,9,4.6,6.1,18,-8.6
50136,1961,10,10,15.8,14.5,23.8,7.3
50136,1961,10,11,2.5,2.4,17.5,-3.1
50136,1961,10,12,-5.5,-5.4,1,-9.5
50136,1961,10,13,-3.9,-2.6,7.5,-12.6
50136,1961,10,14,-1.8,-0.8,9.5,-11.5
50136,1961,10,15,-2.6,2.9,9.5,-6.5
50136,1961,10,16,-5.7,-0.1,3.2,-14.4
50136,1961,10,17,-2.2,-2.4,3,-12.8
50136,1961,10,18,-6,-5.8,1,-11.3
50136,1961,10,19,-9,-7.3,-1.9,-14.6
50136,1961,10,20,-7,-6.2,-1.8,-12.2
50136,1961,10,21,-7.3,-4.8,-1.8,-14.6
50136,1961,10,22,-11.9,-8.2,-1.7,-18.6
50136,1961,10,23,-13.3,-10.7,-0.9,-21.7
50136,1961,10,24,-11,-8.1,1.6,-19.6
50136,1961,10,25,-8.3,-7.5,-0.3,-17.6
50136,1961,10,26,-1.9,-1,-0.3,-7.1
50136,1961,10,27,-2.8,-2.3,1.1,-5.5
